Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-2404192,"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)",16,73,0.005026855804985539,0.9969927039113551,0.9969927039113551,19,19,0.0014151646059883808,9606,Homo sapiens,"ENSG00000070388;ENSG00000177885;ENSG00000115904;ENSG00000152270;ENSG00000133703;ENSG00000159445;ENSG00000138615;ENSG00000134962;ENSG00000078142;ENSG00000140285;ENSG00000179295;ENSG00000145675;ENSG00000017427;ENSG00000122025;ENSG00000140992","","R-HSA-109699;R-HSA-2404199;R-HSA-109701;R-HSA-109700;R-HSA-2404193;R-HSA-109702;R-HSA-2404195;R-HSA-2428930;R-HSA-2404200;R-HSA-5686072;R-HSA-5686073;R-HSA-74737;R-HSA-74736;R-HSA-109817;R-HSA-5686318;R-HSA-162363;R-HSA-162425;R-HSA-2428926;R-HSA-2428922"
R-HSA-438064,"Post NMDA receptor activation events",23,96,0.006610659688748106,0.9970038690312665,0.9970038690312665,36,39,0.0029048115596603604,9606,Homo sapiens,"ENSG00000177189;ENSG00000072133;ENSG00000071242;ENSG00000133703;ENSG00000110931;ENSG00000118260;ENSG00000108946;ENSG00000162409;ENSG00000077522;ENSG00000188191;ENSG00000198668;ENSG00000157168;ENSG00000150672;ENSG00000132356;ENSG00000005249;ENSG00000273079;ENSG00000033122;ENSG00000183454;ENSG00000058404;ENSG00000142875;ENSG00000164742;ENSG00000140992","","R-HSA-9618834;R-HSA-9619542;R-HSA-9619478;R-HSA-9619355;R-HSA-442760;R-HSA-9619843;R-HSA-9619783;R-HSA-9619214;R-HSA-442715;R-HSA-442724;R-HSA-9619376;R-HSA-442725;R-HSA-8951727;R-HSA-9619125;R-HSA-9612085;R-HSA-111913;R-HSA-9619515;R-HSA-111912;R-HSA-9618811;R-HSA-442732;R-HSA-111915;R-HSA-9618750;R-HSA-9617535;R-HSA-111919;R-HSA-445367;R-HSA-9029434;R-HSA-9618785;R-HSA-111925;R-HSA-442739;R-HSA-9619367;R-HSA-111924;R-HSA-9620004;R-HSA-442749;R-HSA-9618863;R-HSA-9617583;R-HSA-444792"
R-HSA-380287,"Centrosome maturation",19,83,0.005715466189230134,0.9970089027889665,0.9970089027889665,6,6,4.4689408610159393E-4,9606,Homo sapiens,"ENSG00000106477;ENSG00000103995;ENSG00000198089;ENSG00000197102;ENSG00000175216;ENSG00000074054;ENSG00000110274;ENSG00000005249;ENSG00000174799;ENSG00000007168;ENSG00000088986;ENSG00000137100;ENSG00000078674;ENSG00000275835;ENSG00000151849;ENSG00000127914;ENSG00000126216;ENSG00000101367;ENSG00000148019","","R-HSA-380311;R-HSA-380455;R-HSA-380294;R-HSA-380272;R-HSA-380303;R-HSA-380283"
R-HSA-69052,"Switching of origins to a post-replicative state",22,93,0.006404076573474728,0.9971266678009363,0.9971266678009363,9,9,6.703411291523909E-4,9606,Homo sapiens,"ENSG00000087191;ENSG00000131467;ENSG00000110801;ENSG00000165916;ENSG00000175166;ENSG00000173692;ENSG00000142507;ENSG00000196510;ENSG00000104738;ENSG00000068878;ENSG00000115266;ENSG00000115233;ENSG00000136930;ENSG00000143106;ENSG00000055130;ENSG00000085840;ENSG00000118705;ENSG00000013275;ENSG00000161057;ENSG00000100387;ENSG00000094804;ENSG00000197170;ENSG00000053900","","R-HSA-68944;R-HSA-68947;R-HSA-68946;R-HSA-68948;R-HSA-69015;R-HSA-69016;R-HSA-69019;R-HSA-69005;R-HSA-69006"
R-HSA-9020702,"Interleukin-1 signaling",27,109,0.007505853188266079,0.9971282964746362,0.9971282964746362,42,47,0.0035006703411291523,9606,Homo sapiens,"ENSG00000131467;ENSG00000110801;ENSG00000160307;ENSG00000165916;ENSG00000175166;ENSG00000115233;ENSG00000136930;ENSG00000177889;ENSG00000115594;ENSG00000055130;ENSG00000013275;ENSG00000100387;ENSG00000213341;ENSG00000197170;ENSG00000087191;ENSG00000157625;ENSG00000173692;ENSG00000142507;ENSG00000068878;ENSG00000100906;ENSG00000166167;ENSG00000143106;ENSG00000161011;ENSG00000118705;ENSG00000109320;ENSG00000161057;ENSG00000078902;ENSG00000055208","","R-HSA-727819;R-HSA-507719;R-HSA-446862;R-HSA-5684250;R-HSA-450187;R-HSA-168140;R-HSA-5684248;R-HSA-446870;R-HSA-446868;R-HSA-450133;R-HSA-5609665;R-HSA-8948063;R-HSA-9630923;R-HSA-446684;R-HSA-446877;R-HSA-451418;R-HSA-446694;R-HSA-446692;R-HSA-209063;R-HSA-168166;R-HSA-5684275;R-HSA-209125;R-HSA-209061;R-HSA-8948015;R-HSA-5684273;R-HSA-2730894;R-HSA-446894;R-HSA-8948066;R-HSA-446701;R-HSA-446634;R-HSA-451561;R-HSA-9681763;R-HSA-5684261;R-HSA-451634;R-HSA-168184;R-HSA-8948018;R-HSA-445757;R-HSA-209087;R-HSA-5684267;R-HSA-445752;R-HSA-446648;R-HSA-445753"
R-HSA-193648,"NRAGE signals death through JNK",13,63,0.004338245420740945,0.9971350049762427,0.9971350049762427,1,7,5.213764337851929E-4,9606,Homo sapiens,"ENSG00000115904;ENSG00000038382;ENSG00000132694;ENSG00000170776;ENSG00000196914;ENSG00000205726;ENSG00000101977;ENSG00000183111;ENSG00000165801;ENSG00000160145;ENSG00000126217;ENSG00000100485;ENSG00000090924","","R-HSA-205039"
R-HSA-6781823,"Formation of TC-NER Pre-Incision Complex",11,56,0.0038562181517697285,0.9971382542999646,0.9971382542999646,7,7,5.213764337851929E-4,9606,Homo sapiens,"ENSG00000110768;ENSG00000136936;ENSG00000168090;ENSG00000225830;ENSG00000111358;ENSG00000049167;ENSG00000100387;ENSG00000144231;ENSG00000021776;ENSG00000177700;ENSG00000139842","","R-HSA-6782069;R-HSA-6782004;R-HSA-6781840;R-HSA-6781824;R-HSA-6781867;R-HSA-6781818;R-HSA-6781833"
R-HSA-198725,"Nuclear Events (kinase and transcription factor activation)",18,80,0.005508883073956756,0.997182677088871,0.997182677088871,42,48,0.0035751526888127515,9606,Homo sapiens,"ENSG00000177189;ENSG00000128564;ENSG00000129167;ENSG00000071242;ENSG00000179388;ENSG00000118260;ENSG00000068305;ENSG00000120738;ENSG00000113575;ENSG00000120875;ENSG00000122877;ENSG00000118515;ENSG00000081189;ENSG00000125740","","R-HSA-9613202;R-HSA-9031624;R-HSA-9613207;R-HSA-9613460;R-HSA-9612501;R-HSA-9613210;R-HSA-9031616;R-HSA-9613213;R-HSA-9612509;R-HSA-9612483;R-HSA-199959;R-HSA-199895;R-HSA-203797;R-HSA-9621386;R-HSA-9613451;R-HSA-198746;R-HSA-9621385;R-HSA-9031575;R-HSA-9612493;R-HSA-9621042;R-HSA-9620723;R-HSA-9612534;R-HSA-9620663;R-HSA-9621048;R-HSA-9621054;R-HSA-111916;R-HSA-199917;R-HSA-9612514;R-HSA-9613219;R-HSA-9031610;R-HSA-9612516;R-HSA-9613476;R-HSA-9621035;R-HSA-199929;R-HSA-9621032;R-HSA-9612073;R-HSA-9616105;R-HSA-199935;R-HSA-9616110;R-HSA-9616367;R-HSA-9612076;R-HSA-9620717"
R-HSA-9609523,"Insertion of tail-anchored proteins into the endoplasmic reticulum membrane",3,25,0.001721525960611486,0.9971920191483933,0.9971920191483933,7,7,5.213764337851929E-4,9606,Homo sapiens,"ENSG00000171867;ENSG00000072210;ENSG00000198356","","R-HSA-9609921;R-HSA-9609860;R-HSA-9610442;R-HSA-9609899;R-HSA-9617595;R-HSA-9617596;R-HSA-9609917"
R-HSA-428643,"Organic anion transporters",3,25,0.001721525960611486,0.9971920191483933,0.9971920191483933,4,9,6.703411291523909E-4,9606,Homo sapiens,"ENSG00000177542;ENSG00000179520;ENSG00000183048","","R-HSA-8875623;R-HSA-428052;R-HSA-1614546;R-HSA-372843"
R-HSA-8848584,"Wax and plasmalogen biosynthesis",3,25,0.001721525960611486,0.9971920191483933,0.9971920191483933,3,10,7.448234768359899E-4,9606,Homo sapiens,"ENSG00000116906;ENSG00000018510;ENSG00000109016","","R-HSA-75879;R-HSA-75883;R-HSA-390427"
R-HSA-140875,"Common Pathway of Fibrin Clot Formation",3,25,0.001721525960611486,0.9971920191483933,0.9971920191483933,6,29,0.0021599880828243705,9606,Homo sapiens,"ENSG00000185010;ENSG00000178726;ENSG00000135919","","R-HSA-141040;R-HSA-141046;R-HSA-140599;R-HSA-5602080;R-HSA-140696;R-HSA-5607002"
R-HSA-8943724,"Regulation of PTEN gene transcription",15,70,0.004820272689712161,0.9972218800360991,0.9972218800360991,15,15,0.0011172352152539848,9606,Homo sapiens,"ENSG00000177058;ENSG00000071655;ENSG00000198793;ENSG00000120738;ENSG00000116954;ENSG00000111752;ENSG00000171720;ENSG00000170004;ENSG00000171862;ENSG00000083750;ENSG00000132170;ENSG00000109270;ENSG00000019549;ENSG00000057935;ENSG00000141564","","R-HSA-8944104;R-HSA-8943817;R-HSA-8944457;R-HSA-6807077;R-HSA-8944397;R-HSA-8944078;R-HSA-8944047;R-HSA-8944099;R-HSA-8943811;R-HSA-8943780;R-HSA-8944420;R-HSA-8944454;R-HSA-8944026;R-HSA-8943728;R-HSA-5632939"
R-HSA-1592230,"Mitochondrial biogenesis",33,128,0.008814212918330809,0.9972246225237583,0.9972246225237583,26,36,0.0026813645166095636,9606,Homo sapiens,"ENSG00000177200;ENSG00000177565;ENSG00000162409;ENSG00000198668;ENSG00000007923;ENSG00000109819;ENSG00000171720;ENSG00000172115;ENSG00000113013;ENSG00000167863;ENSG00000084676;ENSG00000081189;ENSG00000159199;ENSG00000148840;ENSG00000127989;ENSG00000125686;ENSG00000128654;ENSG00000118260;ENSG00000173153;ENSG00000228253;ENSG00000198899;ENSG00000137574;ENSG00000005339;ENSG00000173436;ENSG00000140396;ENSG00000174917;ENSG00000125375;ENSG00000140577;ENSG00000141027;ENSG00000184831","","R-HSA-8949580;R-HSA-1605535;R-HSA-1368140;R-HSA-2466367;R-HSA-8940309;R-HSA-8949609;R-HSA-1592249;R-HSA-1592250;R-HSA-1592251;R-HSA-1592252;R-HSA-2466370;R-HSA-111912;R-HSA-1592242;R-HSA-1592244;R-HSA-1605428;R-HSA-1592246;R-HSA-1592247;R-HSA-1592232;R-HSA-5688294;R-HSA-1592233;R-HSA-2466391;R-HSA-1592234;R-HSA-1592236;R-HSA-1592238;R-HSA-2466392;R-HSA-1592231"
R-HSA-69656,"Cyclin A:Cdk2-associated events at S phase entry",21,90,0.006197493458201349,0.9972572365986834,0.9972572365986834,10,19,0.0014151646059883808,9606,Homo sapiens,"ENSG00000087191;ENSG00000131467;ENSG00000110801;ENSG00000198176;ENSG00000134508;ENSG00000165916;ENSG00000175166;ENSG00000173692;ENSG00000142507;ENSG00000139687;ENSG00000135446;ENSG00000115233;ENSG00000136930;ENSG00000164045;ENSG00000143106;ENSG00000055130;ENSG00000205659;ENSG00000118705;ENSG00000013275;ENSG00000161057;ENSG00000197170","","R-HSA-187552;R-HSA-8848436;R-HSA-187574;R-HSA-187575;R-HSA-174164;R-HSA-8848414;R-HSA-188345;R-HSA-187545;R-HSA-174110;R-HSA-187948"
R-HSA-9609736,"Assembly and cell surface presentation of NMDA receptors",9,49,0.0033741908827985127,0.9972762031842288,0.9972762031842288,19,23,0.0017130939967227767,9606,Homo sapiens,"ENSG00000273079;ENSG00000033122;ENSG00000147044;ENSG00000107282;ENSG00000172915;ENSG00000077522;ENSG00000183454;ENSG00000058404;ENSG00000150672","","R-HSA-9609746;R-HSA-9610802;R-HSA-9610195;R-HSA-9609744;R-HSA-9611030;R-HSA-9610327;R-HSA-9668218;R-HSA-9610270;R-HSA-9610750;R-HSA-9610879;R-HSA-9610653;R-HSA-9610627;R-HSA-9609738;R-HSA-9610408;R-HSA-9611368;R-HSA-9609737;R-HSA-9609742;R-HSA-9609743;R-HSA-9609740"
R-HSA-5625886,"Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3",9,49,0.0033741908827985127,0.9972762031842288,0.9972762031842288,9,11,8.193058245195889E-4,9606,Homo sapiens,"ENSG00000197903;ENSG00000140396;ENSG00000158406;ENSG00000184260;ENSG00000276180;ENSG00000196890;ENSG00000183598;ENSG00000273983;ENSG00000276368;ENSG00000277775;ENSG00000196747","","R-HSA-5625797;R-HSA-5625796;R-HSA-5625745;R-HSA-5625870;R-HSA-5625774;R-HSA-5625849;R-HSA-5625848;R-HSA-5625784;R-HSA-5625883"
R-HSA-5675221,"Negative regulation of MAPK pathway",9,49,0.0033741908827985127,0.9972762031842288,0.9972762031842288,9,17,0.0012661999106211828,9606,Homo sapiens,"ENSG00000120875;ENSG00000138166;ENSG00000075413;ENSG00000133703;ENSG00000166913;ENSG00000078304;ENSG00000113575;ENSG00000157764","","R-HSA-5674022;R-HSA-5675431;R-HSA-5674018;R-HSA-5674019;R-HSA-5675198;R-HSA-5674140;R-HSA-5675373;R-HSA-5675433;R-HSA-5675417"
R-HSA-176814,"Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins",17,77,0.005302299958683377,0.9973653032786102,0.9973653032786102,15,15,0.0011172352152539848,9606,Homo sapiens,"ENSG00000087191;ENSG00000131467;ENSG00000110801;ENSG00000165916;ENSG00000175166;ENSG00000173692;ENSG00000142507;ENSG00000196510;ENSG00000068878;ENSG00000115266;ENSG00000115233;ENSG00000136930;ENSG00000143106;ENSG00000118705;ENSG00000013275;ENSG00000161057;ENSG00000197170;ENSG00000053900","","R-HSA-174144;R-HSA-174119;R-HSA-174120;R-HSA-174121;R-HSA-174255;R-HSA-174157;R-HSA-179410;R-HSA-174227;R-HSA-174132;R-HSA-174202;R-HSA-174171;R-HSA-174104;R-HSA-179417;R-HSA-174238;R-HSA-179421"
R-HSA-76005,"Response to elevated platelet cytosolic Ca2+",38,144,0.00991598953312216,0.9974653542538855,0.9974653542538855,7,14,0.0010427528675703858,9606,Homo sapiens,"ENSG00000091583;ENSG00000145050;ENSG00000044574;ENSG00000019991;ENSG00000198668;ENSG00000205542;ENSG00000115414;ENSG00000137801;ENSG00000171302;ENSG00000096070;ENSG00000185010;ENSG00000116260;ENSG00000084234;ENSG00000129009;ENSG00000149218;ENSG00000055955;ENSG00000112419;ENSG00000104112;ENSG00000135218;ENSG00000071127;ENSG00000041353;ENSG00000149781;ENSG00000110799;ENSG00000198113;ENSG00000077522;ENSG00000159348;ENSG00000156535;ENSG00000175899;ENSG00000196924;ENSG00000113140;ENSG00000169851;ENSG00000137076;ENSG00000102316;ENSG00000100234;ENSG00000017427;ENSG00000145685;ENSG00000162267;ENSG00000163631","","R-HSA-481044;R-HSA-482772;R-HSA-482770;R-HSA-481010;R-HSA-481009;R-HSA-481007;R-HSA-351323"
R-HSA-159740,"Gamma-carboxylation of protein precursors",1,15,0.0010329155763668916,0.997493428210842,0.997493428210842,9,9,6.703411291523909E-4,9606,Homo sapiens,"ENSG00000145321;ENSG00000115486","","R-HSA-163810;R-HSA-159826;R-HSA-159795;R-HSA-159761;R-HSA-6807214;R-HSA-159819;R-HSA-159803;R-HSA-159752;R-HSA-163820"
R-HSA-622323,"Presynaptic nicotinic acetylcholine receptors",1,15,0.0010329155763668916,0.997493428210842,0.997493428210842,4,4,2.9792939073439596E-4,9606,Homo sapiens,"ENSG00000160716","","R-HSA-629599;R-HSA-622325;R-HSA-629588;R-HSA-622326"
R-HSA-110362,"POLB-Dependent Long Patch Base Excision Repair",1,15,0.0010329155763668916,0.997493428210842,0.997493428210842,5,10,7.448234768359899E-4,9606,Homo sapiens,"ENSG00000168496","","R-HSA-5651782;R-HSA-5649873;R-HSA-5651739;R-HSA-5651723;R-HSA-5649883"
R-HSA-6783984,"Glycine degradation",1,15,0.0010329155763668916,0.997493428210842,0.997493428210842,1,3,2.2344704305079697E-4,9606,Homo sapiens,"ENSG00000091140","","R-HSA-5694018"
R-HSA-5358493,"Synthesis of diphthamide-EEF2",1,15,0.0010329155763668916,0.997493428210842,0.997493428210842,1,4,2.9792939073439596E-4,9606,Homo sapiens,"ENSG00000154813","","R-HSA-5358494"
R-HSA-2514853,"Condensation of Prometaphase Chromosomes",1,15,0.0010329155763668916,0.997493428210842,0.997493428210842,1,4,2.9792939073439596E-4,9606,Homo sapiens,"ENSG00000157456","","R-HSA-2514854"
R-HSA-75035,"Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex",1,15,0.0010329155763668916,0.997493428210842,0.997493428210842,1,5,3.7241173841799495E-4,9606,Homo sapiens,"ENSG00000166913","","R-HSA-75016"
R-HSA-376172,"DSCAM interactions",1,15,0.0010329155763668916,0.997493428210842,0.997493428210842,1,6,4.4689408610159393E-4,9606,Homo sapiens,"ENSG00000187323","","R-HSA-451345"
R-HSA-162592,"Integration of provirus",1,15,0.0010329155763668916,0.997493428210842,0.997493428210842,1,14,0.0010427528675703858,9606,Homo sapiens,"ENSG00000114030","","R-HSA-162590"
R-HSA-3371453,"Regulation of HSF1-mediated heat shock response",28,113,0.007781297341963917,0.9975137482400612,0.9975137482400612,7,14,0.0010427528675703858,9606,Homo sapiens,"ENSG00000044574;ENSG00000113013;ENSG00000168259;ENSG00000163002;ENSG00000170606;ENSG00000102900;ENSG00000095319;ENSG00000165868;ENSG00000109971;ENSG00000120694;ENSG00000110713;ENSG00000153201;ENSG00000108559;ENSG00000125450;ENSG00000047410;ENSG00000113569;ENSG00000197565;ENSG00000196313;ENSG00000136243;ENSG00000085415;ENSG00000124789;ENSG00000030066;ENSG00000272391;ENSG00000107262;ENSG00000185823","","R-HSA-5251955;R-HSA-5251942;R-HSA-5251959;R-HSA-3371467;R-HSA-5252041;R-HSA-3371518;R-HSA-5252079"
R-HSA-162588,"Budding and maturation of HIV virion",6,38,0.002616719460129459,0.9975310891423798,0.9975310891423798,2,4,2.9792939073439596E-4,9606,Homo sapiens,"ENSG00000196814;ENSG00000101421;ENSG00000119541;ENSG00000083937;ENSG00000049759;ENSG00000176108","","R-HSA-3159232;R-HSA-3159227"
R-HSA-5654732,"Negative regulation of FGFR3 signaling",5,34,0.002341275306431621,0.9975412933122837,0.9975412933122837,13,14,0.0010427528675703858,9606,Homo sapiens,"ENSG00000177885;ENSG00000136158;ENSG00000179295;ENSG00000113575;ENSG00000157764","","R-HSA-1295634;R-HSA-5654679;R-HSA-934604;R-HSA-1295632;R-HSA-1295604;R-HSA-1295609;R-HSA-1549564;R-HSA-1295613;R-HSA-934559;R-HSA-1295622;R-HSA-1295621;R-HSA-1295599;R-HSA-5654730"
R-HSA-622312,"Inflammasomes",5,34,0.002341275306431621,0.9975412933122837,0.9975412933122837,14,28,0.0020855057351407717,9606,Homo sapiens,"ENSG00000110218;ENSG00000171791;ENSG00000109320;ENSG00000163568;ENSG00000165416","","R-HSA-844620;R-HSA-877198;R-HSA-844618;R-HSA-844619;R-HSA-844612;R-HSA-874087;R-HSA-879201;R-HSA-844610;R-HSA-1306876;R-HSA-873951;R-HSA-874079;R-HSA-9603905;R-HSA-844440;R-HSA-1296421"
R-HSA-112314,"Neurotransmitter receptors and postsynaptic signal transmission",67,231,0.01590689987605013,0.9975883021032986,0.9975883021032986,98,109,0.00811857589751229,9606,Homo sapiens,"ENSG00000133703;ENSG00000108946;ENSG00000198668;ENSG00000171189;ENSG00000006116;ENSG00000155974;ENSG00000101958;ENSG00000163288;ENSG00000123700;ENSG00000145451;ENSG00000183454;ENSG00000058404;ENSG00000164418;ENSG00000109158;ENSG00000174343;ENSG00000110931;ENSG00000174021;ENSG00000142408;ENSG00000077522;ENSG00000075461;ENSG00000111664;ENSG00000157542;ENSG00000150672;ENSG00000152578;ENSG00000078295;ENSG00000114450;ENSG00000107282;ENSG00000172915;ENSG00000078369;ENSG00000088367;ENSG00000104490;ENSG00000164742;ENSG00000140992;ENSG00000177189;ENSG00000179841;ENSG00000156642;ENSG00000174233;ENSG00000162409;ENSG00000109738;ENSG00000151834;ENSG00000132356;ENSG00000005249;ENSG00000273079;ENSG00000033122;ENSG00000186469;ENSG00000182621;ENSG00000073969;ENSG00000022355;ENSG00000172380;ENSG00000175175;ENSG00000135679;ENSG00000072133;ENSG00000071242;ENSG00000111886;ENSG00000136928;ENSG00000147044;ENSG00000118260;ENSG00000160716;ENSG00000188191;ENSG00000157168;ENSG00000183020;ENSG00000142875;ENSG00000100034;ENSG00000145864;ENSG00000125675","","R-HSA-9618834;R-HSA-9619355;R-HSA-392206;R-HSA-9610653;R-HSA-9619843;R-HSA-9610627;R-HSA-1013020;R-HSA-975389;R-HSA-438037;R-HSA-1013013;R-HSA-1013012;R-HSA-9619376;R-HSA-432164;R-HSA-432162;R-HSA-8951727;R-HSA-9619125;R-HSA-111913;R-HSA-111912;R-HSA-111915;R-HSA-432172;R-HSA-111919;R-HSA-111925;R-HSA-9619367;R-HSA-111924;R-HSA-9610408;R-HSA-9617326;R-HSA-9618863;R-HSA-9617583;R-HSA-9610195;R-HSA-416320;R-HSA-9673173;R-HSA-629595;R-HSA-629596;R-HSA-629599;R-HSA-420688;R-HSA-975449;R-HSA-399711;R-HSA-629588;R-HSA-442715;R-HSA-442724;R-HSA-442725;R-HSA-399712;R-HSA-420975;R-HSA-442732;R-HSA-9619449;R-HSA-9610750;R-HSA-420980;R-HSA-9619430;R-HSA-442739;R-HSA-420977;R-HSA-416639;R-HSA-442749;R-HSA-444792;R-HSA-9609746;R-HSA-9609744;R-HSA-9619478;R-HSA-9611030;R-HSA-421007;R-HSA-9610270;R-HSA-442760;R-HSA-9609738;R-HSA-9619467;R-HSA-9609737;R-HSA-9619214;R-HSA-9609742;R-HSA-9609743;R-HSA-9609740;R-HSA-9610802;R-HSA-9612085;R-HSA-170666;R-HSA-9619515;R-HSA-9618750;R-HSA-170671;R-HSA-170674;R-HSA-445367;R-HSA-9029434;R-HSA-9620004;R-HSA-170686;R-HSA-9619542;R-HSA-9610327;R-HSA-8856398;R-HSA-451283;R-HSA-9619783;R-HSA-416985;R-HSA-975340;R-HSA-451310;R-HSA-451311;R-HSA-9618811;R-HSA-9668218;R-HSA-500717;R-HSA-451309;R-HSA-9617535;R-HSA-9610879;R-HSA-9618785;R-HSA-9611368;R-HSA-9614185;R-HSA-622325;R-HSA-622326"
R-HSA-5260271,"Diseases of Immune System",7,42,0.0028921636138272964,0.997602568944877,0.997602568944877,12,15,0.0011172352152539848,9606,Homo sapiens,"ENSG00000136869;ENSG00000135218;ENSG00000188993;ENSG00000109320;ENSG00000213341;ENSG00000150455;ENSG00000100906","","R-HSA-5602549;R-HSA-5228811;R-HSA-5602353;R-HSA-5602672;R-HSA-5602624;R-HSA-5228840;R-HSA-5262921;R-HSA-5602383;R-HSA-9630921;R-HSA-5602606;R-HSA-5607838;R-HSA-5602712"
R-HSA-5602358,"Diseases associated with the TLR signaling cascade",7,42,0.0028921636138272964,0.997602568944877,0.997602568944877,12,15,0.0011172352152539848,9606,Homo sapiens,"ENSG00000136869;ENSG00000135218;ENSG00000188993;ENSG00000109320;ENSG00000213341;ENSG00000150455;ENSG00000100906","","R-HSA-5602549;R-HSA-5228811;R-HSA-5602353;R-HSA-5602672;R-HSA-5602624;R-HSA-5228840;R-HSA-5262921;R-HSA-5602383;R-HSA-9630921;R-HSA-5602606;R-HSA-5607838;R-HSA-5602712"
R-HSA-8964043,"Plasma lipoprotein clearance",7,42,0.0028921636138272964,0.997602568944877,0.997602568944877,24,35,0.0026068821689259644,9606,Homo sapiens,"ENSG00000107611;ENSG00000057252;ENSG00000183020;ENSG00000084674;ENSG00000007944;ENSG00000141367;ENSG00000147852","","R-HSA-8855111;R-HSA-171106;R-HSA-8933258;R-HSA-174624;R-HSA-8854628;R-HSA-174657;R-HSA-8933292;R-HSA-8865667;R-HSA-6784738;R-HSA-264834;R-HSA-171141;R-HSA-8876366;R-HSA-8854408;R-HSA-171122;R-HSA-174706;R-HSA-171059;R-HSA-264848;R-HSA-6784735;R-HSA-8854462;R-HSA-174808;R-HSA-8855131;R-HSA-8855130;R-HSA-6784729;R-HSA-8876696"
R-HSA-1482839,"Acyl chain remodelling of PE",7,42,0.0028921636138272964,0.997602568944877,0.997602568944877,6,9,6.703411291523909E-4,9606,Homo sapiens,"ENSG00000143797;ENSG00000123739;ENSG00000163803;ENSG00000111684;ENSG00000116711;ENSG00000133321;ENSG00000153246","","R-HSA-1482646;R-HSA-1482884;R-HSA-1602398;R-HSA-1482828;R-HSA-1482667;R-HSA-8858298"
R-HSA-8876198,"RAB GEFs exchange GTP for GDP on RABs",22,94,0.006472937611899187,0.9976161915098946,0.9976161915098946,20,21,0.0015641293013555788,9606,Homo sapiens,"ENSG00000213047;ENSG00000160218;ENSG00000123570;ENSG00000132669;ENSG00000041353;ENSG00000075785;ENSG00000168461;ENSG00000099246;ENSG00000205593;ENSG00000170456;ENSG00000171853;ENSG00000276600;ENSG00000167632;ENSG00000164077;ENSG00000203668;ENSG00000003393;ENSG00000107185;ENSG00000054116;ENSG00000127328;ENSG00000168538;ENSG00000122674;ENSG00000107036","","R-HSA-8876615;R-HSA-8876454;R-HSA-8876837;R-HSA-8877475;R-HSA-8933452;R-HSA-8876193;R-HSA-8877760;R-HSA-8877998;R-HSA-8877612;R-HSA-8877451;R-HSA-8933446;R-HSA-8876616;R-HSA-8875318;R-HSA-8877813;R-HSA-8876191;R-HSA-8877311;R-HSA-8876190;R-HSA-8876188;R-HSA-8877308;R-HSA-8875320"
R-HSA-1296071,"Potassium Channels",26,107,0.00736813111141716,0.9976640672194118,0.9976640672194118,11,19,0.0014151646059883808,9606,Homo sapiens,"ENSG00000171121;ENSG00000169282;ENSG00000135643;ENSG00000164794;ENSG00000123700;ENSG00000186469;ENSG00000143473;ENSG00000169427;ENSG00000172380;ENSG00000156113;ENSG00000197584;ENSG00000136928;ENSG00000174021;ENSG00000135750;ENSG00000111664;ENSG00000157542;ENSG00000111262;ENSG00000170049;ENSG00000114450;ENSG00000100433;ENSG00000078369;ENSG00000183960;ENSG00000182674;ENSG00000140015;ENSG00000164588;ENSG00000166006","","R-HSA-1013020;R-HSA-1299318;R-HSA-1296037;R-HSA-1297444;R-HSA-1296043;R-HSA-1013013;R-HSA-1013012;R-HSA-1299304;R-HSA-1296127;R-HSA-1296046;R-HSA-1296348"
